"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2015","2015","NATCUR","National currency","0","Units",,,27484.077596,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2016","2016","NATCUR","National currency","0","Units",,,28208.952145,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2017","2017","NATCUR","National currency","0","Units",,,28942.103886,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,29583.73471,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,30079.952653,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,27948.696897,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,30817.62022,,
"ITA","Italy","T_GDPPOP","GDP per head of population","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,32983.512303,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2013","2013","NATCUR","National currency","0","Units",,,38.545133,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2014","2014","NATCUR","National currency","0","Units",,,38.928085,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2015","2015","NATCUR","National currency","0","Units",,,39.314168,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2016","2016","NATCUR","National currency","0","Units",,,39.637908,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2017","2017","NATCUR","National currency","0","Units",,,40.183374,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,40.607557,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,41.19215,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,43.137668,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,42.933965,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,44.085783,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2013","2013","NATCUR","National currency","0","Units",,,66262.564301,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2014","2014","NATCUR","National currency","0","Units",,,66813.875101,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2015","2015","NATCUR","National currency","0","Units",,,67520.863755,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2016","2016","NATCUR","National currency","0","Units",,,68244.487639,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2017","2017","NATCUR","National currency","0","Units",,,69081.55285,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,69818.700658,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,70446.029823,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2020","2020","NATCUR","National currency","0","Units",,,66566.482744,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2021","2021","NATCUR","National currency","0","Units",,,72381.320253,,
"ITA","Italy","T_GDPEMP","GDP per person employed","C","National currency, current prices","2022","2022","NATCUR","National currency","0","Units",,,75993.671356,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,36267.925358,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,36475.976058,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,37206.33182,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,40267.222616,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,41951.466327,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,43427.663151,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,46470.021899,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,44202.198442,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,49912.808152,,
"ITA","Italy","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,55373.255092,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,52.278812,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,52.630867,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,53.221214,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,56.581629,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,58.245644,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,59.610164,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,63.637072,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,68.224282,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,69.536672,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,74.011927,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,89871.998907,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,90332.52491,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,91405.784053,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,97416.449995,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,100133.44053,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,102490.88033,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,108830.90763,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,105278.07041,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,117230.17306,,
"ITA","Italy","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,127579.40727,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,36870.471153,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,36863.232406,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,37206.33182,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,37759.301807,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,38461.306417,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,38898.485634,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,39183.358396,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,35841.106262,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,39021.541486,,
"ITA","Italy","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,40556.877911,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,53.147359,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,53.189636,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,53.221214,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,53.057615,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,53.399887,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,53.393274,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,53.658554,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,55.319279,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,54.363363,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,54.208348,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,91365.108715,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,91291.562817,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,91405.784053,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,91349.164343,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,91802.820636,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,91801.855009,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,91765.837068,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,85364.136664,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,91649.863645,,
"ITA","Italy","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,93442.627422,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",68.128303,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",66.206651,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",65.507684,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",69.508978,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",69.917321,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",69.124702,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",71.365942,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",68.779222,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",70.308341,,
"ITA","Italy","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",71.753277,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",78.436724,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",77.183662,,
"ITA","Italy","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",76.616942,,
